meaning_id,mean
57747,නිශ්ශබ්දව දක්වනු ලබන
57748,නොබිණු
57749,ව්‍යංගිත
57750,සූවත
57751,හඬ නොනඟන
57752,ටැසිට්‍රෝනය
57753,කථා කිරීමට නොමැතිකම
57754,බදු සංචයනය
57755,රථයේ උපකරණ
57756,පහස් ගැටය
57757,පහස් ලක්ෂ්‍යය
57758,උපානැණ
57759,උපායශීලි
57760,උපාය පිළිබඳ වූ
57761,ගොරෝසු පැවතුම් ඇති
57762,ඉස්ගෙඩියා
57763,ටීනියා
57764,තුනී සේද වර්ගයක්
57765,නැවේ පිටිපසෙහි වූ ගරාදි වැට
57766,වෙල්ෂ් ජාතිකයා
57767,උපදේශ වාක්‍යය
57768,එල්ලා වැටෙන දේ
57769,ටයිගාව
57770,අන්තිම කොටස
57771,පසුපස පහන
57772,අවසාන කොටස
57773,ගුවන් යානාව වේගයෙන් පහත බැසීම
57774,සවල්
57775,අගලු
57776,රේඛීය උත්කීරණය
57777,ඇඳුම් මහනවා
57778,ඇඳුම් මහන්නී
57779,ඇඳුම් මැසීම
57780,මෝටර්රථයේ පිටුපස දුම්බටය
57781,කුඩා ගුලු ඇණය
57782,අවාහ කරගැනීම
57783,අහෝසිය
57784,ගන්නාලද
57785,තක්ලිය
57786,ටැල්ක්
57787,තලාතු මිනිරන්
57788,පුයර සෑදීමට ගන්නා කුඩු වර්ගයක්
57789,කේළමා
57790,පුස්කොළ
57791,ආරක්ෂක බලය
57792,වාචාලත්වය
57793,චරචර ගෑම
57794,බොහෝ කතා කිරීම
57795,කථා චිත්‍රපටය
57796,කථානාද චිත්‍රපටය
57797,ටැලිමන්
57798,එකඟ වුනා
57799,තරමක් උස ඇති
57800,ටැලොල්
57801,ගව තෙල්
57802,අංක පෙත්ත
57803,අනුමේලනය කරනවා
57804,අනුමේලනය
57805,තල්මුඩය
57806,පුරාණ යුදෙව් නීති සංග්‍රහය
57807,තැලෝනය
57808,පක්ෂීන්ගේ නිය
57809,දික් පැතිකඩ
57810,මැදිකඩ ඉම
57811,රවුම් ලෝම තොප්පියක්
57812,සියඹලා
57813,පිහාටු වැනි පත්‍ර ඇති සදාහරිත ශාකයක්
57814,ටැම්බුරීනය
57815,ඩමරුව
57816,රබන්
57817,රබාන
57818,හීලෑ නොකළැකි
57819,හීලෑ කිරීම
57820,දමිළ
57821,දෙමළ
57822,දෙමළ ජාතිකයා
57823,දෙමළ භාෂාව
57824,දපනය
57825,ඔබා තද කරනවා
57826,අතපතගානවා
57827,අපවේශනය කරනවා
57828,කෙටීම
57829,මැටි ඇබ ගැහීම
57830,කපු පුළුන් ගුළිය
57831,තුලනිගය
57832,ටැංජනය
57833,ටැන්ජනය
57834,ටෑන්
57835,තණ්ඩල
57836,තණ්ඩලේ යොදන ලද
57837,දෙතුන් දෙනෙකු යන බයිසිකලය
57838,ගල් අඟුරු මැටි උදුනේ පිසින ලද ආහාර
57839,ආශ්වාදය
57840,කර උල
57841,ලෝහ භාජන ගැටීමෙන් හඬ නැගෙනවා
57842,ලෝහ භාජනයක් ගැටීමෙන් නැඟෙන හඬ වැනි ශබ්දයක් නැ
57843,සැර රසය
57844,ස්පර්ශකතාව
57845,ස්පර්ශවීම
57846,ජවනාරන්
57847,අතට දැනෙන
57848,ටැන්ගෝ
57849,චීන ප්‍රහේලිකාව
57850,ටැනයිට්
57851,දියගිල්ම
57852,දියගිලුම
57853,ජලාභ අපිශාකය
57854,ලෝහ කුසලාන
57855,තෙල් පටවන නැව
57856,ටැනේස්
57857,දුඹුරු බවට හැරුණු
57858,පදම් කරනලද
57859,ටැනින්
57860,තද කහට වර්ගයක්
57861,කහ මල් ඇති සුවඳවත් පැළෑටියක්
57862,ටැන්ටලයිට්
57863,ලැබිය නොහැකි දේ පෙන්වා හිරිහැරයට පත් කරනවා
57864,වද දෙනවා
57865,වද දෙන
57866,ටැන්ටලම්
57867,තාවත්කාලිකය
57868,ප්‍රභාගක
57869,ටැන්ටිරොන්
57870,හින්දු හා බෞද්ධ ලියවිලි වෙසෙසක්
57871,තාන්ත්‍රික
57872,ක්‍රෝධාවේශය
57873,තනුස්වනය
57874,ටාස
57875,ටාසවාදය
57876,ලෙයොට්සේ නම් ශාස්තෘවරයාගේ ධර්මය
57877,අක් කරාමය
57878,විළුඹ හා පයේ ඇඟිලි ශබ්දවන සේ බිම ගැසීමෙන් කරන න
57879,මුඳුන් මුල
57880,කෝදු පටිය
57881,ටේප් පටිය
57882,තැටිගතකරනවා
57883,මිණුම් පටිය
57884,ක්‍රමයෙන් හීන් වූ
57885,සුලස් වූ
57886,ගෙත්තම් තිරය
57887,ටැපැස්ට්‍රිය
57888,විවත්‍ර ජවනිකාව
57889,හැඩ වැඩ
57890,පෝෂක
57891,පටිපණුවා
57892,බඩපණුවා
57893,නිඛාති භීතිකාව
57894,මේස රෙද්ද
57895,ටැපට්ටුව
57896,නැවතීම් සහිත චලනයක් ලබා දෙන කැමිය
57897,ක්‍රාණනය
57898,ටැප් කිරීම
57899,සවුන
57900,සැවිනීම
57901,තැබෑරුමේ බීම විකුණන්නා
57902,කීල්
57903,තාර නෑවුම
57904,ඉතාලියානු නැටුම් විශේෂයක්
57905,දිවි මකුළුවා
57906,දිවිමකුළුවා
57907,ටැරැක්සසීන්
57908,සුනංගුවෙන්
57909,තාර බර
57910,තාරබර
57911,ඉලක්ක
57912,ඉලක්කය
57913,අය ක්‍රමය
57914,ගාස්තු ලේඛනය
57915,ගාස්තු වගුව
57916,තීරු බද්ද
57917,ගාස්තු චක්‍රය
57918,කපු පිළී වර්ගයක්
57919,ගුවන්‍යානා ධාවනපථය
57920,ටාමැකඩම්
57921,ගිරි විල
57922,ඔපය අඩුකරනවා
57923,ඔපය අඩුවෙනවා
57924,ගහල
57925,නිවර්තන කලාපීය පැළෑටියක්
57926,සලාද සහ විනාකිරි රස ගැන්වීමට ගන්නා ශාක සුවඳක්
57927,තාර සහිත
57928,නතර වෙනවා
57929,පොරොත්තු වෙනවා
57930,මිඩංගු වෙනවා
57931,පාදයේ අඩියට සම්බන්ධ
57932,පාදකූර්චය
57933,වපිටය
57934,ටාටරි රටේ වැසියා
57935,නපුරා
57936,සැරබව
57937,ටස්මේනියානු
57938,පොතේ ලකුණක් වශයෙන් යොදන පටි යොදන ලද
57939,ටසලය
57940,සවුදිය පුරනවා
57941,සෞන්දර්යාත්මක රුචිය
57942,අභිරුව
57943,ආස්වාදනය
57944,රසබර
57945,පච්චරූපය
57946,පච්චකෙටීම
57947,කෑලිවලට ඉරනවා
57948,වැරහැල්ල
57949,වැරහැලි ඇඳගත් තැනැත්තා
57950,කඩමාලු
57951,වැරහැලි
57952,රේන්ද
57953,ටෞන්ගියා
57954,ඇනුම් පද කියන්නා
57955,දුඹුරු මිශ්‍ර අළු
57956,තදකොට අදිනලද
57957,තදකොට බඳින ලද
57958,තදට ඇදි
57959,නොබුරුල්
57960,බුරුල් නැති
57961,සමීයකාලිකය
57962,පුනර්වාචක
57963,පුනරුක්ත්‍යාත්මක
57964,පුනරුක්ති
57965,පුනර්වාචකය
57966,පුනර්වාචනය
57967,පුනර්වාචය
57968,පුනරුක්තිය
57969,පුනරුත් දෝෂය
57970,මුහූර්ත භාෂණය
57971,ගතිකසමාවයවික
57972,ටැවිස්ටොක්
57973,ජේත්තුකාරකම
57974,දිස්නය ඇතත් අවලක්ෂණ
57975,නුවුවමනා අලංකාර සහිත
57976,අයබදු ගෙවන්නා
57977,තක්සෝන
57978,අයබදු ගැනීම
57979,කරග්‍රහණය
57980,කුලී රිය
57981,චර්මශිල්පියා
57982,චර්මශිල්පය
57983,මළ සතුන්ගේ හම් වේළීමේ ශිල්පය
57984,කුලී රථයෙන් ගමන් කළ දුර හා ගෙවිය යුතු ගාස්තුව ද
57985,වර්ගීකරණ විද්‍යාව
57986,සාර්වසරණය
57987,බදු එකතු කරන්නා
57988,තක්සෝනය
57989,වර්ගීකරණ
57990,වර්ගඥයා
57991,ව විද්‍යාවේ වර්ගීකරණය
57992,වරගීකරණය
57993,ටේලර් වාදය
57994,තාක්ෂණ භක්ෂණය
57995,තේ
57996,තේවතුර
57997,තේ විවේකය
57998,තේ පානෝත්සවය
57999,තේවත්ත
58000,ඇඳුම් විශේෂයක්
58001,මල් වර්ගයක්
